concept_id_1,concept_name_1,concept_class_id_1,concept_code_1,vocabulary_id_1,relationship_id,concept_id_2,concept_name_2,concept_class_id_2,concept_code_2,vocabulary_id_2
21077948,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoRapid] Box of 5",Quant Branded Box,OMOP305328,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
35779353,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoRapid] Box of 5",Quant Branded Box,OMOP2780814,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
35779592,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoMix] Box of 5",Quant Branded Box,OMOP2781053,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
21058182,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoMix] Box of 5",Quant Branded Box,OMOP305377,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
35777004,1 ML Medroxyprogesterone 150 MG/ML Injection [Depo-Provera] Box of 1,Quant Branded Box,OMOP2778465,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
41434567,200 ML Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin] Box of 1,Quant Branded Box,OMOP2632529,RxNorm Extension,Has tradename,785031,200 ML Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin] Box of 1,Quant Branded Box,OMOP4832848,RxNorm Extension
35777381,1 ML Vitamin B 12 1 MG/ML Injectable Solution [Cytamen] Box of 5,Quant Branded Box,OMOP2778842,RxNorm Extension,Has tradename,36054591,1 ML vitamin B12 1 MG/ML Injectable Solution [Cytamen] Box of 5,Quant Branded Box,OMOP4979859,RxNorm Extension
35787348,100 ML Cisplatin 1 MG/ML Injectable Solution [Platinex] Box of 1,Quant Branded Box,OMOP2788809,RxNorm Extension,Has tradename,784913,100 ML Cisplatin 1 MG/ML Injectable Solution [Cisplatine Hospira] Box of 1,Quant Branded Box,OMOP4832732,RxNorm Extension
36054911,20 ML remdesivir 5 MG/ML Injectable Solution [Veklury] Box of 1,Quant Branded Box,OMOP4980210,RxNorm Extension,Has tradename,35896637,20 ML remdesivir 5 MG/ML Injectable Solution [Veklury] Box of 1,Quant Branded Box,OMOP5040872,RxNorm Extension
35785750,0.5 ML Sumatriptan 12 MG/ML Injectable Solution [Imigran] Box of 6,Quant Branded Box,OMOP2787211,RxNorm Extension,Has tradename,36052468,0.5 ML sumatriptan 12 MG/ML Injectable Solution [Imigran] Box of 6,Quant Branded Box,OMOP4977548,RxNorm Extension
40719186,0.67 ML Chlorhexidine 20 MG/ML / Isopropyl Alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 200,Quant Branded Box,OMOP4738078,RxNorm Extension,Has tradename,36052506,0.67 ML chlorhexidine 20 MG/ML / isopropyl alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 200,Quant Branded Box,OMOP4977586,RxNorm Extension
40715266,10.5 ML Chlorhexidine 20 MG/ML / Isopropyl Alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 25,Quant Branded Box,OMOP4742430,RxNorm Extension,Has tradename,36053286,10.5 ML chlorhexidine 20 MG/ML / isopropyl alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 25,Quant Branded Box,OMOP4978431,RxNorm Extension
40717711,1.5 ML Chlorhexidine 20 MG/ML / Isopropyl Alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 20,Quant Branded Box,OMOP4739484,RxNorm Extension,Has tradename,36053928,1.5 ML chlorhexidine 20 MG/ML / isopropyl alcohol 540 MG/ML Topical Solution [ChloraPrep] Box of 20,Quant Branded Box,OMOP4979132,RxNorm Extension
40714350,20 ML Dobutamine 12.5 MG/ML Injectable Solution [Dobutrex] Box of 1,Quant Branded Box,OMOP4742780,RxNorm Extension,Has tradename,36054969,20 ML dobutamine 12.5 MG/ML Injectable Solution [Dobutrex] Box of 1,Quant Branded Box,OMOP4980277,RxNorm Extension
35783211,20 ML Dobutamine 12.5 MG/ML Injectable Solution [Dobutrex] Box of 1,Quant Branded Box,OMOP2784672,RxNorm Extension,Has tradename,36054969,20 ML dobutamine 12.5 MG/ML Injectable Solution [Dobutrex] Box of 1,Quant Branded Box,OMOP4980277,RxNorm Extension
40707072,1010 MG Silver Nitrate 0.75 MG/MG Stick [Avoca] Box of 50,Quant Branded Box,OMOP4750009,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
40707079,1010 MG Silver Nitrate 0.95 MG/MG Stick [Avoca] Box of 100,Quant Branded Box,OMOP4750002,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
40707083,1010 MG Silver Nitrate 0.95 MG/MG Stick [Avoca] Box of 6,Quant Branded Box,OMOP4749998,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
40708051,1000 MG Silver Nitrate 0.75 MG/MG Stick [Avoca] Box of 100,Quant Branded Box,OMOP4748870,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
40708066,1000 MG Silver Nitrate 0.95 MG/MG Stick [Avoca] Box of 1,Quant Branded Box,OMOP4748855,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41389104,30 ML diethyltoluamide 200 MG/ML Stick [Autan] Box of 1,Quant Branded Box,OMOP2587066,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41392341,50 ML Salicylic Acid 60 MG/ML Stick [Phlogont] Box of 1,Quant Branded Box,OMOP2590303,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41471299,41.7 ML Arnica extract 200 MG/ML Stick [Arnika Roller] Box of 1,Quant Branded Box,OMOP2669261,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41471359,42.3 ML Arnica extract 200 MG/ML Stick [Arnika Roller] Box of 1,Quant Branded Box,OMOP2669321,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41471365,42.4 ML Arnica extract 200 MG/ML Stick [Arnika Roller] Box of 1,Quant Branded Box,OMOP2669327,RxNorm Extension,RxNorm has dose form,21014170,Stick,Dose Form,OMOP332174,RxNorm Extension
41420336,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2618298,RxNorm Extension,Available as box,41419481,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2617443,RxNorm Extension
41433945,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP2631907,RxNorm Extension,Available as box,41434790,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP2632752,RxNorm Extension
41432584,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2630546,RxNorm Extension,Available as box,41434794,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2632756,RxNorm Extension
44192786,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP3069509,RxNorm Extension,Available as box,44193157,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP3069880,RxNorm Extension
41353047,5 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2551009,RxNorm Extension,Available as box,41357364,5 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2555326,RxNorm Extension
41352028,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2549990,RxNorm Extension,Available as box,41352523,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2550485,RxNorm Extension
41426305,100 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2624267,RxNorm Extension,Available as box,41415150,100 ML Immunoglobulin G 25 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2613112,RxNorm Extension
41398508,50 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2596470,RxNorm Extension,Available as box,41391750,50 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2589712,RxNorm Extension
41366963,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2564925,RxNorm Extension,Available as box,41369990,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1,Quant Branded Box,OMOP2567952,RxNorm Extension
44191758,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP3068481,RxNorm Extension,Available as box,44191662,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1,Quant Branded Box,OMOP3068385,RxNorm Extension
21167964,120 ACTUAT fluticasone 0.25 MG/ACTUAT Inhalant Solution [Flixotide],Quant Branded Drug,OMOP324716,RxNorm Extension,Available as box,784947,120 ACTUAT fluticasone 0.25 MG/ACTUAT Inhalation Solution Box of 1,Quant Clinical Box,OMOP4832766,RxNorm Extension
36280443,25 ML doxorubicin liposome 2 MG/ML Intravenous Suspension [Caelyx],Quant Branded Drug,OMOP3131318,RxNorm Extension,Available as box,784714,25 ML doxorubicin liposome 2 MG/ML Intravenous Suspension Box of 1,Quant Clinical Box,OMOP4832530,RxNorm Extension
36279394,10 ML doxorubicin liposome 2 MG/ML Intravenous Suspension [Caelyx],Quant Branded Drug,OMOP3130269,RxNorm Extension,Available as box,784537,10 ML doxorubicin liposome 2 MG/ML Intravenous Suspension Box of 1,Quant Clinical Box,OMOP4832356,RxNorm Extension
21030429,120 ACTUAT fluticasone 0.05 MG/ACTUAT Inhalant Solution [Flixotide],Quant Branded Drug,OMOP324728,RxNorm Extension,Available as box,784951,120 ACTUAT fluticasone 0.05 MG/ACTUAT Inhalation Solution Box of 1,Quant Clinical Box,OMOP4832770,RxNorm Extension
1344304,300 ACTUAT epinephrine 0.16 MG/ACTUAT Metered Dose Inhaler [Medihaler-Epi],Quant Branded Drug,759761,RxNorm,Has brand name,19000100,Medihaler-Epi,Brand Name,6687,RxNorm
35605663,1 ML glycopyrrolate 0.2 MG/ML Injection [Robinul],Quant Branded Drug,1731584,RxNorm,Has brand name,19022648,Robinul,Brand Name,152322,RxNorm
35605816,2 ML glycopyrrolate 0.2 MG/ML Injection [Robinul],Quant Branded Drug,1731591,RxNorm,Has brand name,19022648,Robinul,Brand Name,152322,RxNorm
40163919,80 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],Quant Branded Drug,859082,RxNorm,Has brand name,19054316,Ventolin,Brand Name,8887,RxNorm
40176970,100 ACTUAT metaproterenol sulfate 0.65 MG/ACTUAT Metered Dose Inhaler [Alupent],Quant Branded Drug,979334,RxNorm,Has brand name,19020321,Alupent,Brand Name,151336,RxNorm
40177048,200 ACTUAT metaproterenol sulfate 0.65 MG/ACTUAT Metered Dose Inhaler [Alupent],Quant Branded Drug,991633,RxNorm,Has brand name,19020321,Alupent,Brand Name,151336,RxNorm
40163895,12 HR amoxicillin 1000 MG / clavulanate 62.5 MG Extended Release Oral Tablet [Augmentin],Quant Branded Drug,861689,RxNorm,Has brand name,19020435,Augmentin,Brand Name,151392,RxNorm
40163872,1 ML meperidine hydrochloride 50 MG/ML Cartridge [Demerol],Quant Branded Drug,861529,RxNorm,Has brand name,19069198,Demerol,Brand Name,282381,RxNorm
40163874,1 ML meperidine hydrochloride 75 MG/ML Cartridge [Demerol],Quant Branded Drug,861617,RxNorm,Has brand name,19069198,Demerol,Brand Name,282381,RxNorm
46287477,1 ML meperidine hydrochloride 50 MG/ML Injection [Demerol],Quant Branded Drug,1665698,RxNorm,Has brand name,19069198,Demerol,Brand Name,282381,RxNorm
44192786,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP3069509,RxNorm Extension,Has marketed form,44192508,10 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3069231,RxNorm Extension
41352028,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2549990,RxNorm Extension,Has marketed form,41356445,5 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2554407,RxNorm Extension
41432584,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2630546,RxNorm Extension,Has marketed form,44199391,200 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3076114,RxNorm Extension
41420336,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2618298,RxNorm Extension,Has marketed form,41424095,100 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2622057,RxNorm Extension
41366963,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin],Quant Branded Drug,OMOP2564925,RxNorm Extension,Has marketed form,41364935,10 ML Immunoglobulin G 50 MG/ML Injectable Solution [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2562897,RxNorm Extension
41433945,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP2631907,RxNorm Extension,Has marketed form,41433110,200 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP2631072,RxNorm Extension
44191758,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin],Quant Branded Drug,OMOP3068481,RxNorm Extension,Has marketed form,44191887,5 ML Immunoglobulin G 50 MG/ML Injectable Suspension [Gamma Venin] Box of 1 by Boehringer Ingelheim,Marketed Product,OMOP3068610,RxNorm Extension
41358343,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred],Quant Branded Drug,OMOP2556305,RxNorm Extension,Has marketed form,41360185,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred] Box of 6 by Riemser,Marketed Product,OMOP2558147,RxNorm Extension
41358343,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred],Quant Branded Drug,OMOP2556305,RxNorm Extension,Has marketed form,43699407,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred] Box of 10 by Leyh,Marketed Product,OMOP765731,RxNorm Extension
41358343,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred],Quant Branded Drug,OMOP2556305,RxNorm Extension,Has marketed form,41354811,5 ML Theophylline 40 MG/ML Injectable Solution [Afpred] Box of 12 by Riemser,Marketed Product,OMOP2552773,RxNorm Extension
36881353,beeswax 0.15 MG/MG / Camphor 0.02 MG/MG / Drosera anglica extract 3 X / Eucalyptus oil 0.005 MG/MG / Larix decidua whole extract 0.05 MG/MG / Petasites hybridus root extract 1 X / ... Topical Ointment [Plantago Bronchialbalsam],Quant Branded Drug,OMOP993422,RxNorm Extension,Has quantified form,43789443,10000 MG beeswax 0.15 MG/MG / Camphor 0.02 MG/MG / Drosera anglica extract 3 X / Eucalyptus oil 0.005 MG/MG / Larix decidua whole extract 0.05 MG/MG / Petasites hybridus root extract 1 X / ... Topical Ointment [Plantago Bronchialbalsam],Quant Branded Drug,OMOP776269,RxNorm Extension
36887069,Petasites hybridus root extract 3 X / Plantain preparation 0.35 MG/MG / spruce shoots 0.15 MG/MG Oral Solution [Plantago Hustensaft],Quant Branded Drug,OMOP988539,RxNorm Extension,Has quantified form,43700025,10000 MG Petasites hybridus root extract 3 X / Plantain preparation 0.35 MG/MG / spruce shoots 0.15 MG/MG Oral Solution [Plantago Hustensaft],Quant Branded Drug,OMOP787165,RxNorm Extension
36893971,Calcium Carbonate 0.05 MG/MG / Quercus rubra bark extract 3 X Injectable Solution [Weleda Aufbaukalk],Quant Branded Drug,OMOP992258,RxNorm Extension,Has quantified form,43861914,10000 MG Calcium Carbonate 0.05 MG/MG / Quercus rubra bark extract 3 X Injectable Solution [Weleda Aufbaukalk],Quant Branded Drug,OMOP776065,RxNorm Extension
42729266,Aesculus hippocastanum bark extract 0.03 MG/MG / anthyllis vulneraria extract 0.075 MG/MG / Bellis perennis extract 0.015 MG/MG / Bos taurus placenta preparation 50000 X / bovine fetus skin extract 50000 X / ... Topical Solution [Akne-Wasser],Quant Branded Drug,OMOP2725464,RxNorm Extension,Has quantified form,43681942,10000 MG Aesculus hippocastanum bark extract 0.03 MG/MG / anthyllis vulneraria extract 0.075 MG/MG / Bellis perennis extract 0.015 MG/MG / Bos taurus placenta preparation 50000 X / bovine fetus skin extract 50000 X / ... Topical Solution [Akne-Wasser],Quant Branded Drug,OMOP781215,RxNorm Extension
36887097,Arnica Montana Flower Extract 0.15 MG/MG / Calendula officinalis flower extract 0.1 MG/MG / Lytta vesicatoria preparation 6 X / Symphytum officinale whole extract 0.15 MG/MG / Thuja occidentalis preparation 0.1 MG/MG / ... Oral Suspension [Brandessenz],Quant Branded Drug,OMOP1000181,RxNorm Extension,Has quantified form,43717683,10000 MG Arnica Montana Flower Extract 0.15 MG/MG / Calendula officinalis flower extract 0.1 MG/MG / Lytta vesicatoria preparation 6 X / Symphytum officinale whole extract 0.15 MG/MG / ... Oral Suspension [Brandessenz],Quant Branded Drug,OMOP780251,RxNorm Extension
21077947,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoRapid]",Quant Branded Drug,OMOP305321,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
35779539,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoRapid]",Quant Branded Drug,OMOP2781000,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
35779725,"3 ML Insulin, Aspart, Human 100 UNT/ML Injectable Solution [NovoMix]",Quant Branded Drug,OMOP2781186,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
21050019,60 ACTUAT fluticasone 0.113 MG/ACTUAT Dry Powder Inhaler [Flixotide],Quant Branded Drug,OMOP319703,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
21068132,"3 ML Insulin, Aspart, Human 100 UNT/ML Prefilled Syringe [NovoMix]",Quant Branded Drug,OMOP305367,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
21108996,120 ACTUAT fluticasone 0.11 MG/ACTUAT Inhalant Solution [Flixotide],Quant Branded Drug,OMOP324754,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
21109000,120 ACTUAT fluticasone 0.11 MG/ACTUAT / salmeterol 0.025 MG/ACTUAT Inhalant Solution [Seretide],Quant Branded Drug,OMOP324792,RxNorm Extension,Has supplier,21019982,Necessity Supplies,Supplier,OMOP339036,RxNorm Extension
41371388,10 ML pamidronate 3 MG/ML Injectable Solution [Aredia],Quant Branded Drug,OMOP2569350,RxNorm Extension,Has tradename,784586,10 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Quant Branded Drug,OMOP4832406,RxNorm Extension
41369129,10 ML pamidronate 6 MG/ML Injectable Solution [Aredia],Quant Branded Drug,OMOP2567091,RxNorm Extension,Has tradename,784580,10 ML pamidronate 6 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Quant Branded Drug,OMOP4832400,RxNorm Extension
41370654,10 ML pamidronate 9 MG/ML Injectable Solution [Aredia],Quant Branded Drug,OMOP2568616,RxNorm Extension,Has tradename,784589,10 ML pamidronate 9 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Quant Branded Drug,OMOP4832409,RxNorm Extension
41356177,5 ML pamidronate 3 MG/ML Injectable Solution [Aredia],Quant Branded Drug,OMOP2554139,RxNorm Extension,Has tradename,784471,5 ML pamidronate 3 MG/ML Injectable Solution [PAMIDRONATE DE SODIUM HOSPIRA],Quant Branded Drug,OMOP4832290,RxNorm Extension
35795162,15000 MG terbinafine 0.01 MG/MG Topical Cream [Lamisil AT],Quant Branded Drug,OMOP2796623,RxNorm Extension,Has tradename,2022292,15000 MG terbinafine 0.01 MG/MG Topical Cream [ROSILE],Quant Branded Drug,OMOP4920763,RxNorm Extension
41432787,200 ML Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin],Quant Branded Drug,OMOP2630749,RxNorm Extension,Has tradename,785030,200 ML Immunoglobulin G 30 MG/ML Injectable Solution [Sandoglobulin],Quant Branded Drug,OMOP4832847,RxNorm Extension
21177681,120 ACTUAT fluticasone 0.05 MG/ACTUAT Nasal Spray [Flixonase],Quant Branded Drug,OMOP324737,RxNorm Extension,Has tradename,36053635,120 ACTUAT fluticasone 0.05 MG/ACTUAT Nasal Spray [Pirinase Hayfever],Quant Branded Drug,OMOP4978824,RxNorm Extension
21156428,2 ML fluticasone 1 MG/ML Inhalant Solution [Flixotide],Quant Branded Drug,OMOP302853,RxNorm Extension,Has tradename,784199,2 ML fluticasone 1 MG/ML Inhalation Solution [Flixotide],Quant Branded Drug,OMOP4832024,RxNorm Extension
21167964,120 ACTUAT fluticasone 0.25 MG/ACTUAT Inhalant Solution [Flixotide],Quant Branded Drug,OMOP324716,RxNorm Extension,Has tradename,784948,120 ACTUAT fluticasone 0.25 MG/ACTUAT Inhalation Solution [Flixotide],Quant Branded Drug,OMOP4832767,RxNorm Extension
41395177,50 ML Immunoglobulin G 50 MG/ML Injectable Solution [Alphaglobin],Quant Branded Drug,OMOP2593139,RxNorm Extension,Has tradename,35828365,50 ML immunoglobulin G 50 MG/ML Injectable Solution [Kenketu Glovenin],Quant Branded Drug,OMOP5039869,RxNorm Extension
19003085,12 HR nifedipine 20 MG Extended Release Oral Tablet [Cardilate MR],Quant Branded Drug,103944,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19003922,12 HR nifedipine 20 MG Extended Release Oral Tablet [Angiopine MR],Quant Branded Drug,104414,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19003924,24 HR felodipine 5 MG Extended Release Oral Tablet [Plendil],Quant Branded Drug,104419,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19003925,24 HR felodipine 10 MG Extended Release Oral Tablet [Plendil],Quant Branded Drug,104420,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19010264,12 HR nifedipine 20 MG Extended Release Oral Tablet [Nifelease],Quant Branded Drug,108494,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19010577,12 HR nifedipine 20 MG Extended Release Oral Tablet [Hypolar Retard 20],Quant Branded Drug,108842,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19012824,12 HR nifedipine 20 MG Extended Release Oral Tablet [Adipine MR 20],Quant Branded Drug,151085,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19013393,12 HR nifedipine 10 MG Extended Release Oral Tablet [Adipine MR 10],Quant Branded Drug,151244,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19016346,12 HR nifedipine 20 MG Extended Release Oral Tablet [Nimodrel MR 20],Quant Branded Drug,152730,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
19016347,12 HR nifedipine 10 MG Extended Release Oral Tablet [Nimodrel MR 10],Quant Branded Drug,152731,RxNorm,RxNorm has dose form,19082079,Extended Release Oral Tablet,Dose Form,316945,RxNorm
1344304,300 ACTUAT epinephrine 0.16 MG/ACTUAT Metered Dose Inhaler [Medihaler-Epi],Quant Branded Drug,759761,RxNorm,RxNorm is a,36240591,Medihaler-Epi Inhalant Product,Branded Dose Group,1183287,RxNorm
40163895,12 HR amoxicillin 1000 MG / clavulanate 62.5 MG Extended Release Oral Tablet [Augmentin],Quant Branded Drug,861689,RxNorm,RxNorm is a,36236529,Augmentin Oral Product,Branded Dose Group,1174307,RxNorm
42800307,12 HR carbetapentane citrate 5 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen C],Quant Branded Drug,1300437,RxNorm,RxNorm is a,36221255,Allfen C Oral Product,Branded Dose Group,1167843,RxNorm
42800307,12 HR carbetapentane citrate 5 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen C],Quant Branded Drug,1300437,RxNorm,RxNorm is a,36221256,Allfen C Pill,Branded Dose Group,1167844,RxNorm
42800308,12 HR carbetapentane citrate 60 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen CX],Quant Branded Drug,1300438,RxNorm,RxNorm is a,36221262,Allfen CX Oral Product,Branded Dose Group,1167850,RxNorm
42800308,12 HR carbetapentane citrate 60 MG / guaifenesin 1000 MG Extended Release Oral Tablet [Allfen CX],Quant Branded Drug,1300438,RxNorm,RxNorm is a,36221263,Allfen CX Pill,Branded Dose Group,1167851,RxNorm
19131879,"0.5 ML acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivate...",Quant Branded Drug,805378,RxNorm,RxNorm is a,36240390,Pentacel Injectable Product,Branded Dose Group,1184583,RxNorm
702640,"0.5 ML acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivate...",Quant Branded Drug,2585717,RxNorm,RxNorm is a,36240390,Pentacel Injectable Product,Branded Dose Group,1184583,RxNorm
793239,12 HR timolol 5 MG/ML Ophthalmic Solution [Timoptic],Quant Branded Drug,1992304,RxNorm,RxNorm is a,36229233,Timoptic Ophthalmic Product,Branded Dose Group,1179067,RxNorm
44814609,3 ML testosterone undecanoate 250 MG/ML Injection [Aveed],Quant Branded Drug,1490667,RxNorm,RxNorm is a,36247008,Aveed Injectable Product,Branded Dose Group,1490665,RxNorm
36881353,beeswax 0.15 MG/MG / Camphor 0.02 MG/MG / Drosera anglica extract 3 X / Eucalyptus oil 0.005 MG/MG / Larix decidua whole extract 0.05 MG/MG / Petasites hybridus root extract 1 X / ... Topical Ointment [Plantago Bronchialbalsam],Quant Branded Drug,OMOP993422,RxNorm Extension,RxNorm is a,43815219,beeswax / Camphor / Drosera anglica extract / Eucalyptus oil / Larix decidua whole extract / Petasites hybridus root extract / Plantago lanceolata leaf extract / Thyme oil Topical Ointment [Plantago Bronchialbalsam],Branded Drug Form,OMOP947134,RxNorm Extension
